type,month,crop,county,section,waterDanger,metalDanger
蔬菜,5,西瓜,彰化縣,大城鄉,0,-1
蔬菜,5,西瓜,雲林縣,二崙鄉,0,-1
蔬菜,5,西瓜,雲林縣,四湖鄉,0,-1
蔬菜,5,西瓜,雲林縣,崙背鄉,0,-1
蔬菜,5,西瓜,屏東縣,萬丹鄉,0,-1
蔬菜,5,西瓜,屏東縣,鹽埔鄉,0,-1
蔬菜,5,西瓜,花蓮縣,鳳林鎮,0,-1
蔬菜,5,西瓜,花蓮縣,壽豐鄉,0,-1
蔬菜,5,甜瓜,雲林縣,崙背鄉,0,-1
蔬菜,5,甜瓜,台南市,東山區,0,-1
蔬菜,5,甜瓜,台南市,後壁區,1,-1
蔬菜,5,甜瓜,台南市,七股區,0,-1
蔬菜,5,甜瓜,高雄市,路竹區,0,-1
蔬菜,5,苦瓜,台中市,新社區,0,-1
蔬菜,5,苦瓜,彰化縣,二林鎮,0,-1
蔬菜,5,苦瓜,屏東縣,高樹鄉,0,-1
蔬菜,5,苦瓜,屏東縣,里港鄉,0,-1
蔬菜,5,苦瓜,屏東縣,九如鄉,0,-1
蔬菜,5,苦瓜,屏東縣,萬丹鄉,0,-1
蔬菜,5,絲瓜,南投縣,埔里鎮,0,-1
蔬菜,5,絲瓜,台南市,東山區,0,-1
蔬菜,5,絲瓜,高雄市,大社區,0,-1
蔬菜,5,絲瓜,屏東縣,萬丹鄉,0,-1
蔬菜,5,絲瓜,屏東縣,里港鄉,0,-1
蔬菜,5,絲瓜,屏東縣,高樹鄉,0,-1
蔬菜,5,茄子,雲林縣,林內鄉,0,-1
蔬菜,5,茄子,屏東縣,鹽埔鄉,0,-1
蔬菜,5,茄子,屏東縣,高樹鄉,0,-1
蔬菜,5,茄子,屏東縣,里港鄉,0,-1
蔬菜,5,茄子,屏東縣,九如鄉,0,-1
蔬菜,5,茄子,屏東縣,屏東市,0,-1
蔬菜,5,長豇(菜)豆,高雄市,美濃區,0,-1
蔬菜,5,長豇(菜)豆,屏東縣,萬丹鄉,0,-1
蔬菜,5,長豇(菜)豆,屏東縣,鹽埔鄉,0,-1
蔬菜,5,長豇(菜)豆,屏東縣,九如鄉,0,-1
蔬菜,5,長豇(菜)豆,屏東縣,里港鄉,0,-1
蔬菜,5,長豇(菜)豆,屏東縣,高樹鄉,0,-1
蔬菜,5,毛豆,彰化縣,大城鄉,0,-1
蔬菜,5,毛豆,彰化縣,芳苑鄉,1,-1
蔬菜,5,毛豆,雲林縣,東勢鄉,0,-1
蔬菜,5,毛豆,雲林縣,四湖鄉,0,-1
蔬菜,5,毛豆,雲林縣,元長鄉,0,-1
蔬菜,5,毛豆,屏東縣,鹽埔鄉,0,-1
蔬菜,5,甜椒,南投縣,信義鄉,0,-1
蔬菜,5,甜椒,南投縣,仁愛鄉,0,-1
蔬菜,5,甜椒,南投縣,埔里鎮,0,-1
蔬菜,5,甜椒,雲林縣,莿桐鄉,0,-1
蔬菜,5,甜椒,高雄市,美濃區,0,-1
蔬菜,5,甜椒,屏東縣,高樹鄉,0,-1
蔬菜,5,辣椒,彰化縣,芳苑鄉,1,-1
蔬菜,5,辣椒,嘉義縣,新港鄉,0,-1
蔬菜,5,辣椒,高雄市,美濃區,0,-1
蔬菜,5,辣椒,屏東縣,高樹鄉,0,-1
蔬菜,5,辣椒,屏東縣,鹽埔鄉,0,-1
蔬菜,5,辣椒,花蓮縣,鳳林鎮,0,-1
蔬菜,5,番茄,南投縣,信義鄉,0,-1
蔬菜,5,番茄,雲林縣,崙背鄉,0,-1
蔬菜,5,番茄,嘉義縣,民雄鄉,0,-1
蔬菜,5,番茄,嘉義縣,太保市,1,-1
蔬菜,5,番茄,嘉義縣,六腳鄉,0,-1
蔬菜,5,番茄,高雄市,路竹區,0,-1
蔬菜,5,金針,台東縣,太麻里鄉,0,-1
蔬菜,5,金針,花蓮縣,玉里鎮,0,-1
蔬菜,5,金針,花蓮縣,瑞穗鄉,0,-1
蔬菜,6,青蔥,宜蘭縣,三星鄉,0,-1
蔬菜,6,青蔥,宜蘭縣,壯圍鄉,0,-1
蔬菜,6,青蔥,彰化縣,溪湖鎮,0,-1
蔬菜,6,青蔥,彰化縣,溪州鄉,0,-1
蔬菜,6,青蔥,雲林縣,元長鄉,0,-1
蔬菜,6,青蔥,雲林縣,虎尾鎮,1,-1
蔬菜,6,青蔥,雲林縣,土庫鎮,0,-1
蔬菜,6,青蔥,雲林縣,台西鄉,1,-1
蔬菜,6,青蔥,雲林縣,麥寮鄉,1,-1
蔬菜,6,青蔥,高雄市,梓官區,0,-1
蔬菜,6,菇類,桃園縣,復興鄉,0,-1
蔬菜,6,菇類,台中市,新社區,0,-1
蔬菜,6,菇類,南投縣,埔里鎮,0,-1
蔬菜,6,菇類,南投縣,水里鄉,1,-1
蔬菜,6,菇類,南投縣,魚池鄉,0,-1
蔬菜,6,菇類,南投縣,竹山鎮,0,-1
蔬菜,6,菇類,花蓮縣,富里鄉,0,-1
蔬菜,6,菇類,台中市,霧峰區,0,-1
蔬菜,6,菇類,彰化縣,溪湖鎮,0,-1
蔬菜,6,菇類,南投縣,草屯鎮,0,-1
蔬菜,6,菇類,台中市,新社區,0,-1
蔬菜,6,菇類,台中市,霧峰區,0,-1
蔬菜,6,菇類,彰化縣,埔心鄉,0,-1
蔬菜,6,菇類,彰化縣,大村鄉,0,-1
蔬菜,6,菇類,南投縣,埔里鎮,0,-1
蔬菜,6,菇類,南投縣,魚池鄉,0,-1
蔬菜,6,茭白筍,新北市,三芝區,0,-1
蔬菜,6,茭白筍,新北市,金山區,0,-1
蔬菜,6,茭白筍,南投縣,竹山鎮,0,-1
蔬菜,6,茭白筍,南投縣,魚池鄉,0,-1
蔬菜,6,茭白筍,南投縣,埔里鎮,0,-1
蔬菜,6,茭白筍,宜蘭縣,礁溪鄉,0,-1
蔬菜,6,綠竹筍,新北市,八里區,0,-1
蔬菜,6,綠竹筍,新北市,三峽區,0,-1
蔬菜,6,綠竹筍,桃園縣,大溪鎮,0,-1
蔬菜,6,綠竹筍,桃園縣,復興鄉,0,-1
蔬菜,6,綠竹筍,台南市,關廟區,0,-1
蔬菜,6,綠竹筍,台南市,白河區,0,-1
蔬菜,6,綠竹筍,高雄市,,0,-1
蔬菜,6,箭竹筍,花蓮縣,光復鄉,0,-1
蔬菜,6,麻竹筍,台中市,,0,-1
蔬菜,6,麻竹筍,南投縣,,0,-1
蔬菜,6,麻竹筍,雲林縣,,0,-1
蔬菜,6,麻竹筍,嘉義縣,,0,-1
蔬菜,6,麻竹筍,台南市,,0,-1
蔬菜,6,麻竹筍,高雄市,,0,-1
蔬菜,6,西瓜,苗栗縣,後龍鎮,0,-1
蔬菜,6,西瓜,彰化縣,大城鄉,0,-1
蔬菜,6,西瓜,雲林縣,崙背鄉,0,-1
蔬菜,6,西瓜,雲林縣,四湖鄉,0,-1
蔬菜,6,西瓜,雲林縣,二崙鄉,0,-1
蔬菜,6,西瓜,屏東縣,鹽埔鄉,0,-1
蔬菜,6,西瓜,屏東縣,萬丹鄉,0,-1
蔬菜,6,西瓜,花蓮縣,壽豐鄉,0,-1
蔬菜,6,西瓜,花蓮縣,鳳林鎮,0,-1
蔬菜,6,西瓜,苗栗縣,後龍鎮,0,-1
蔬菜,6,西瓜,彰化縣,大城鄉,0,-1
蔬菜,6,西瓜,雲林縣,二崙鄉,0,-1
蔬菜,6,西瓜,雲林縣,四湖鄉,0,-1
蔬菜,6,西瓜,雲林縣,崙背鄉,0,-1
蔬菜,6,西瓜,屏東縣,鹽埔鄉,0,-1
蔬菜,6,西瓜,屏東縣,萬丹鄉,0,-1
蔬菜,6,西瓜,花蓮縣,鳳林鎮,0,-1
蔬菜,6,西瓜,花蓮縣,壽豐鄉,0,-1
蔬菜,6,甜瓜,雲林縣,崙背鄉,0,-1
蔬菜,6,甜瓜,台南市,東山區,0,-1
蔬菜,6,甜瓜,台南市,後壁區,1,-1
蔬菜,6,甜瓜,台南市,七股區,0,-1
蔬菜,6,甜瓜,高雄市,路竹區,0,-1
蔬菜,6,苦瓜,台中市,新社區,0,-1
蔬菜,6,苦瓜,彰化縣,二林鎮,0,-1
蔬菜,6,苦瓜,屏東縣,高樹鄉,0,-1
蔬菜,6,苦瓜,屏東縣,里港鄉,0,-1
蔬菜,6,苦瓜,屏東縣,九如鄉,0,-1
蔬菜,6,苦瓜,屏東縣,萬丹鄉,0,-1
蔬菜,6,絲瓜,南投縣,埔里鎮,0,-1
蔬菜,6,絲瓜,台南市,東山區,0,-1
蔬菜,6,絲瓜,高雄市,大社區,0,-1
蔬菜,6,絲瓜,屏東縣,萬丹鄉,0,-1
蔬菜,6,絲瓜,屏東縣,里港鄉,0,-1
蔬菜,6,絲瓜,屏東縣,高樹鄉,0,-1
蔬菜,6,茄子,雲林縣,林內鄉,0,-1
蔬菜,6,茄子,屏東縣,高樹鄉,0,-1
蔬菜,6,茄子,屏東縣,鹽埔鄉,0,-1
蔬菜,6,茄子,屏東縣,里港鄉,0,-1
蔬菜,6,茄子,屏東縣,九如鄉,0,-1
蔬菜,6,茄子,屏東縣,屏東市,0,-1
蔬菜,6,長豇(菜)豆,高雄市,美濃區,0,-1
蔬菜,6,長豇(菜)豆,屏東縣,萬丹鄉,0,-1
蔬菜,6,長豇(菜)豆,屏東縣,鹽埔鄉,0,-1
蔬菜,6,長豇(菜)豆,屏東縣,九如鄉,0,-1
蔬菜,6,長豇(菜)豆,屏東縣,里港鄉,0,-1
蔬菜,6,長豇(菜)豆,屏東縣,高樹鄉,0,-1
蔬菜,6,毛豆,彰化縣,大城鄉,0,-1
蔬菜,6,毛豆,彰化縣,芳苑鄉,1,-1
蔬菜,6,毛豆,雲林縣,東勢鄉,0,-1
蔬菜,6,毛豆,雲林縣,四湖鄉,0,-1
蔬菜,6,毛豆,雲林縣,元長鄉,0,-1
蔬菜,6,毛豆,屏東縣,鹽埔鄉,0,-1
蔬菜,6,甜椒,南投縣,信義鄉,0,-1
蔬菜,6,甜椒,南投縣,仁愛鄉,0,-1
蔬菜,6,甜椒,南投縣,埔里鎮,0,-1
蔬菜,6,甜椒,雲林縣,莿桐鄉,0,-1
蔬菜,6,甜椒,高雄市,美濃區,0,-1
蔬菜,6,甜椒,屏東縣,高樹鄉,0,-1
蔬菜,6,辣椒,彰化縣,芳苑鄉,1,-1
蔬菜,6,辣椒,嘉義縣,新港鄉,0,-1
蔬菜,6,辣椒,高雄市,美濃區,0,-1
蔬菜,6,辣椒,屏東縣,高樹鄉,0,-1
蔬菜,6,辣椒,屏東縣,鹽埔鄉,0,-1
蔬菜,6,辣椒,花蓮縣,鳳林鎮,0,-1
蔬菜,6,番茄,南投縣,信義鄉,0,-1
蔬菜,6,番茄,雲林縣,崙背鄉,0,-1
蔬菜,6,番茄,嘉義縣,民雄鄉,0,-1
蔬菜,6,番茄,嘉義縣,太保市,1,-1
蔬菜,6,番茄,嘉義縣,六腳鄉,0,-1
蔬菜,6,番茄,高雄市,路竹區,0,-1
蔬菜,6,金針,台東縣,太麻里鄉,0,-1
蔬菜,6,金針,花蓮縣,玉里鎮,0,-1
蔬菜,6,金針,花蓮縣,瑞穗鄉,0,-1
蔬菜,7,青蔥,宜蘭縣,壯圍鄉,0,-1
蔬菜,7,青蔥,宜蘭縣,三星鄉,0,-1
蔬菜,7,青蔥,彰化縣,溪湖鎮,0,-1
蔬菜,7,青蔥,彰化縣,溪州鄉,0,-1
蔬菜,7,青蔥,雲林縣,元長鄉,0,-1
蔬菜,7,青蔥,雲林縣,虎尾鎮,1,-1
蔬菜,7,青蔥,雲林縣,土庫鎮,0,-1
蔬菜,7,青蔥,雲林縣,台西鄉,1,-1
蔬菜,7,青蔥,雲林縣,麥寮鄉,1,-1
蔬菜,7,青蔥,高雄市,梓官區,0,-1
蔬菜,7,菇類,桃園縣,復興鄉,0,-1
蔬菜,7,菇類,台中市,新社區,0,-1
蔬菜,7,菇類,南投縣,埔里鎮,0,-1
蔬菜,7,菇類,南投縣,水里鄉,1,-1
蔬菜,7,菇類,南投縣,魚池鄉,0,-1
蔬菜,7,菇類,南投縣,竹山鎮,0,-1
蔬菜,7,菇類,花蓮縣,富里鄉,0,-1
蔬菜,7,菇類,台中市,霧峰區,0,-1
蔬菜,7,菇類,彰化縣,溪湖鎮,0,-1
蔬菜,7,菇類,南投縣,草屯鎮,0,-1
蔬菜,7,菇類,台中市,新社區,0,-1
蔬菜,7,菇類,台中市,霧峰區,0,-1
蔬菜,7,菇類,彰化縣,埔心鄉,0,-1
蔬菜,7,菇類,彰化縣,大村鄉,0,-1
蔬菜,7,菇類,南投縣,埔里鎮,0,-1
蔬菜,7,菇類,南投縣,魚池鄉,0,-1
蔬菜,7,茭白筍,新北市,三芝區,0,-1
蔬菜,7,茭白筍,新北市,金山區,0,-1
蔬菜,7,茭白筍,南投縣,竹山鎮,0,-1
蔬菜,7,茭白筍,南投縣,魚池鄉,0,-1
蔬菜,7,茭白筍,南投縣,埔里鎮,0,-1
蔬菜,7,茭白筍,宜蘭縣,礁溪鄉,0,-1
蔬菜,7,綠竹筍,新北市,三峽區,0,-1
蔬菜,7,綠竹筍,新北市,八里區,0,-1
蔬菜,7,綠竹筍,桃園縣,大溪鎮,0,-1
蔬菜,7,綠竹筍,桃園縣,復興鄉,0,-1
蔬菜,7,綠竹筍,台南市,關廟區,0,-1
蔬菜,7,綠竹筍,台南市,白河區,0,-1
蔬菜,7,綠竹筍,高雄市,,0,-1
蔬菜,7,箭竹筍,花蓮縣,光復鄉,0,-1
蔬菜,7,麻竹筍,台中市,,0,-1
蔬菜,7,麻竹筍,南投縣,,0,-1
蔬菜,7,麻竹筍,雲林縣,,0,-1
蔬菜,7,麻竹筍,嘉義縣,,0,-1
蔬菜,7,麻竹筍,台南市,,0,-1
蔬菜,7,麻竹筍,高雄市,,0,-1
蔬菜,7,西瓜,苗栗縣,後龍鎮,0,-1
蔬菜,7,西瓜,彰化縣,大城鄉,0,-1
蔬菜,7,西瓜,雲林縣,崙背鄉,0,-1
蔬菜,7,西瓜,雲林縣,四湖鄉,0,-1
蔬菜,7,西瓜,雲林縣,二崙鄉,0,-1
蔬菜,7,西瓜,屏東縣,萬丹鄉,0,-1
蔬菜,7,西瓜,屏東縣,鹽埔鄉,0,-1
蔬菜,7,西瓜,花蓮縣,壽豐鄉,0,-1
蔬菜,7,西瓜,花蓮縣,鳳林鎮,0,-1
蔬菜,7,西瓜,苗栗縣,後龍鎮,0,-1
蔬菜,7,西瓜,彰化縣,大城鄉,0,-1
蔬菜,7,西瓜,雲林縣,二崙鄉,0,-1
蔬菜,7,西瓜,雲林縣,四湖鄉,0,-1
蔬菜,7,西瓜,雲林縣,崙背鄉,0,-1
蔬菜,7,西瓜,屏東縣,鹽埔鄉,0,-1
蔬菜,7,西瓜,屏東縣,萬丹鄉,0,-1
蔬菜,7,西瓜,花蓮縣,鳳林鎮,0,-1
蔬菜,7,西瓜,花蓮縣,壽豐鄉,0,-1
蔬菜,7,苦瓜,台中市,新社區,0,-1
蔬菜,7,苦瓜,彰化縣,二林鎮,0,-1
蔬菜,7,苦瓜,屏東縣,高樹鄉,0,-1
蔬菜,7,苦瓜,屏東縣,里港鄉,0,-1
蔬菜,7,苦瓜,屏東縣,九如鄉,0,-1
蔬菜,7,苦瓜,屏東縣,萬丹鄉,0,-1
蔬菜,7,絲瓜,南投縣,埔里鎮,0,-1
蔬菜,7,絲瓜,台南市,東山區,0,-1
蔬菜,7,絲瓜,高雄市,大社區,0,-1
蔬菜,7,絲瓜,屏東縣,萬丹鄉,0,-1
蔬菜,7,絲瓜,屏東縣,里港鄉,0,-1
蔬菜,7,絲瓜,屏東縣,高樹鄉,0,-1
蔬菜,7,茄子,雲林縣,林內鄉,0,-1
蔬菜,7,茄子,屏東縣,鹽埔鄉,0,-1
蔬菜,7,茄子,屏東縣,高樹鄉,0,-1
蔬菜,7,茄子,屏東縣,里港鄉,0,-1
蔬菜,7,茄子,屏東縣,九如鄉,0,-1
蔬菜,7,茄子,屏東縣,屏東市,0,-1
蔬菜,7,長豇(菜)豆,高雄市,美濃區,0,-1
蔬菜,7,長豇(菜)豆,屏東縣,萬丹鄉,0,-1
蔬菜,7,長豇(菜)豆,屏東縣,鹽埔鄉,0,-1
蔬菜,7,長豇(菜)豆,屏東縣,九如鄉,0,-1
蔬菜,7,長豇(菜)豆,屏東縣,里港鄉,0,-1
蔬菜,7,長豇(菜)豆,屏東縣,高樹鄉,0,-1
蔬菜,7,毛豆,彰化縣,大城鄉,0,-1
蔬菜,7,毛豆,彰化縣,芳苑鄉,1,-1
蔬菜,7,毛豆,雲林縣,東勢鄉,0,-1
蔬菜,7,毛豆,雲林縣,四湖鄉,0,-1
蔬菜,7,毛豆,雲林縣,元長鄉,0,-1
蔬菜,7,毛豆,屏東縣,鹽埔鄉,0,-1
蔬菜,7,甜椒,南投縣,信義鄉,0,-1
蔬菜,7,甜椒,南投縣,仁愛鄉,0,-1
蔬菜,7,甜椒,南投縣,埔里鎮,0,-1
蔬菜,7,甜椒,雲林縣,莿桐鄉,0,-1
蔬菜,7,甜椒,高雄市,美濃區,0,-1
蔬菜,7,甜椒,屏東縣,高樹鄉,0,-1
蔬菜,7,辣椒,彰化縣,芳苑鄉,1,-1
蔬菜,7,辣椒,嘉義縣,新港鄉,0,-1
蔬菜,7,辣椒,高雄市,美濃區,0,-1
蔬菜,7,辣椒,屏東縣,高樹鄉,0,-1
蔬菜,7,辣椒,屏東縣,鹽埔鄉,0,-1
蔬菜,7,辣椒,花蓮縣,鳳林鎮,0,-1
水果,1,椪柑,苗栗縣,卓蘭鎮,0,-1
水果,1,椪柑,台中市,東勢區,0,-1
水果,1,椪柑,雲林縣,古坑鄉,0,-1
水果,1,椪柑,嘉義縣,番路鄉,0,-1
水果,1,椪柑,嘉義縣,梅山鄉,0,-1
水果,1,椪柑,嘉義縣,竹崎鄉,0,-1
水果,1,椪柑,台南市,東山區,0,-1
水果,1,番荔枝,台南市,歸仁區,0,-1
水果,1,番荔枝,台東縣,太麻里鄉,0,-1
水果,1,番荔枝,台東縣,卑南鄉,0,-1
水果,1,番荔枝,台東縣,東河鄉,0,-1
水果,1,番荔枝,台東縣,台東市,0,-1
水果,1,番荔枝,台東縣,台東市,0,-1
水果,1,番荔枝,台東縣,東河鄉,0,-1
水果,1,番荔枝,台東縣,卑南鄉,0,-1
水果,1,番荔枝,台東縣,太麻里鄉,0,-1
水果,1,楊桃,苗栗縣,卓蘭鎮,0,-1
水果,1,楊桃,台南市,楠西區,0,-1
水果,1,楊桃,屏東縣,里港鄉,0,-1
水果,1,番石榴,彰化縣,社頭鄉,0,-1
水果,1,番石榴,彰化縣,溪州鄉,0,-1
水果,1,番石榴,台南市,玉井區,0,-1
水果,1,番石榴,台南市,楠西區,0,-1
水果,1,番石榴,高雄市,大社區,0,-1
水果,1,番石榴,高雄市,阿蓮區,0,-1
水果,1,番石榴,高雄市,燕巢區,0,-1
水果,1,柳橙,南投縣,中寮鄉,0,-1
水果,1,柳橙,雲林縣,斗南鎮,0,-1
水果,1,柳橙,雲林縣,古坑鄉,0,-1
水果,1,柳橙,嘉義縣,番路鄉,0,-1
水果,1,柳橙,嘉義縣,梅山鄉,0,-1
水果,1,柳橙,嘉義縣,竹崎鄉,0,-1
水果,1,柳橙,嘉義縣,中埔鄉,0,-1
水果,1,柳橙,嘉義縣,民雄鄉,0,-1
水果,1,柳橙,嘉義縣,大林鎮,0,-1
水果,1,柳橙,台南市,白河區,0,-1
水果,1,柳橙,台南市,六甲區,0,-1
水果,1,柳橙,台南市,大內區,0,-1
水果,1,柳橙,台南市,南化區,0,-1
水果,1,柳橙,台南市,官田區,1,-1
水果,1,蓮霧,高雄市,六龜區,0,-1
水果,1,蓮霧,屏東縣,新埤鄉,0,-1
水果,1,蓮霧,屏東縣,南州鄉,0,-1
水果,1,蓮霧,屏東縣,林邊鄉,0,-1
水果,1,蓮霧,屏東縣,佳冬鄉,0,-1
水果,1,蓮霧,屏東縣,枋寮鄉,0,-1
水果,1,蓮霧,屏東縣,高樹鄉,0,-1
水果,1,蓮霧,屏東縣,鹽埔鄉,0,-1
水果,1,蓮霧,屏東縣,長治鄉,0,-1
水果,1,蓮霧,屏東縣,麟洛鄉,0,-1
水果,1,蓮霧,屏東縣,內埔鄉,0,-1
水果,1,蓮霧,屏東縣,潮州鎮,1,-1
水果,1,香蕉,南投縣,中寮鄉,0,-1
水果,1,香蕉,南投縣,南投市,0,-1
水果,1,香蕉,南投縣,國姓鄉,0,-1
水果,1,香蕉,南投縣,水里鄉,1,-1
水果,1,香蕉,高雄市,美濃區,0,-1
水果,1,香蕉,高雄市,旗山區,0,-1
水果,1,香蕉,屏東縣,高樹鄉,0,-1
水果,1,香蕉,屏東縣,新埤鄉,0,-1
水果,1,香蕉,屏東縣,里港鄉,0,-1
水果,1,木瓜,南投縣,草屯鎮,0,-1
水果,1,木瓜,雲林縣,林內鄉,0,-1
水果,1,木瓜,嘉義縣,中埔鄉,0,-1
水果,1,木瓜,台南市,南化區,0,-1
水果,1,木瓜,台南市,大內區,0,-1
水果,1,木瓜,台南市,玉井區,0,-1
水果,1,木瓜,台南市,楠西區,0,-1
水果,1,木瓜,高雄市,美濃區,0,-1
水果,1,木瓜,屏東縣,新埤鄉,0,-1
水果,1,木瓜,屏東縣,萬巒鄉,0,-1
水果,1,木瓜,屏東縣,長治鄉,0,-1
水果,1,桶柑,新北市,三峽區,0,-1
水果,1,桶柑,新北市,新店區,1,-1
水果,1,桶柑,新竹縣,峨眉鄉,0,-1
水果,1,桶柑,台中市,和平區,0,-1
水果,1,印度棗,台南市,玉井區,0,-1
水果,1,印度棗,台南市,南化區,0,-1
水果,1,印度棗,高雄市,大社區,0,-1
水果,1,印度棗,高雄市,岡山區,0,鎘超標
水果,1,印度棗,高雄市,阿蓮區,0,-1
水果,1,印度棗,屏東縣,燕巢區,0,-1
水果,1,印度棗,屏東縣,高樹鄉,0,-1
水果,1,印度棗,屏東縣,鹽埔鄉,0,-1
水果,1,印度棗,屏東縣,里港鄉,0,-1
水果,1,茂谷柑,台中市,東勢區,0,-1
水果,1,茂谷柑,南投縣,水里鄉,1,-1
水果,1,茂谷柑,雲林縣,古坑鄉,0,-1
水果,1,茂谷柑,雲林縣,斗六市,0,-1
水果,1,茂谷柑,嘉義縣,竹崎鄉,0,-1
水果,1,茂谷柑,嘉義縣,梅山鄉,0,-1
水果,1,海梨柑,新竹縣,新埔鎮,0,-1
水果,1,海梨柑,新竹縣,關西鎮,0,-1
水果,1,海梨柑,新竹縣,芎林鄉,0,-1
水果,1,海梨柑,新竹縣,橫山鄉,0,-1
水果,1,海梨柑,苗栗縣,卓蘭鎮,0,-1
水果,1,葡萄,苗栗縣,卓蘭鎮,0,-1
水果,1,葡萄,台中市,東勢區,0,-1
水果,1,葡萄,台中市,新社區,0,-1
水果,1,葡萄,台中市,豐原區,0,-1
水果,1,葡萄,台中市,石岡區,0,-1
水果,1,葡萄,彰化縣,埔心鄉,0,-1
水果,1,葡萄,彰化縣,大村鄉,0,-1
水果,1,葡萄,彰化縣,員林鎮,0,-1
水果,1,葡萄,彰化縣,溪湖鎮,0,-1
水果,1,葡萄,南投縣,水里鄉,1,-1
水果,1,葡萄,南投縣,信義鄉,0,-1
水果,1,葡萄,南投縣,竹山鎮,0,-1
水果,1,葡萄,彰化縣,埔心鄉,0,-1
水果,1,葡萄,彰化縣,大村鄉,0,-1
水果,1,金柑,彰化縣,二林鎮,0,-1
水果,1,金柑,宜蘭縣,礁溪鄉,0,-1
水果,1,金柑,宜蘭縣,員山鄉,0,-1
水果,1,金柑,宜蘭縣,冬山鄉,0,-1
水果,2,番荔枝,台南市,歸仁區,0,-1
水果,2,番荔枝,台東縣,太麻里鄉,0,-1
水果,2,番荔枝,台東縣,卑南鄉,0,-1
水果,2,番荔枝,台東縣,東河鄉,0,-1
水果,2,番荔枝,台東縣,台東市,0,-1
水果,2,番荔枝,台東縣,台東市,0,-1
水果,2,番荔枝,台東縣,東河鄉,0,-1
水果,2,番荔枝,台東縣,卑南鄉,0,-1
水果,2,番荔枝,台東縣,太麻里鄉,0,-1
水果,2,枇杷,台中市,新社區,0,-1
水果,2,枇杷,台中市,太平區,0,-1
水果,2,楊桃,苗栗縣,卓蘭鎮,0,-1
水果,2,楊桃,台南市,楠西區,0,-1
水果,2,楊桃,屏東縣,里港鄉,0,-1
水果,2,番石榴,彰化縣,溪州鄉,0,-1
水果,2,番石榴,彰化縣,社頭鄉,0,-1
水果,2,番石榴,台南市,楠西區,0,-1
水果,2,番石榴,台南市,玉井區,0,-1
水果,2,番石榴,高雄市,大社區,0,-1
水果,2,番石榴,高雄市,燕巢區,0,-1
水果,2,番石榴,高雄市,阿蓮區,0,-1
水果,2,柳橙,南投縣,中寮鄉,0,-1
水果,2,柳橙,雲林縣,斗南鎮,0,-1
水果,2,柳橙,雲林縣,古坑鄉,0,-1
水果,2,柳橙,嘉義縣,梅山鄉,0,-1
